Quoi	Pt	QUE|QUOI
,	Fw	,
le	Da	LE
beau	Ag	BEAU
nom	Nc	NOM
de	S	DE
fille	Nc	FILLE
est	Vuc	ÊTRE
un	Dn	UN
titre	Nc	TITRE
,	Fw	,
ma	Ds	MON
soeur	Nc	SUR
,	Fw	,
Dont	Vvc	Dont
vous	Pp	VOUS
voulez	Vvc	VOULOIR
quitter	Vvn	QUITTER
la	Da	LE
charmante	Ag	CHARMANT
douceur	Nc	DOUCEUR
?	Fs	?
Et	Cc	ET
de	S	DE
vous	Pp	VOUS
marier	Vvn	MARIER
vous	Pp	VOUS
osez	Vvc	OSER
faire	Vvn	FAIRE
fête	Nc	FÊTE
?	Fs	?
Ce	Dd	CE
vulgaire	Ag	VULGAIRE
dessein	Nc	DESSEIN
vous	Pp	VOUS
peut	Vvc	POUVOIR
monter	Vvn	MONTER
en	S	EN
tête	Nc	TÊTE
?	Fs	?
Oui	Rg	OUI
,	Fw	,
ma	Ds	MON
soeur	Nc	SUR
.	Fs	.
Ah	I	AH
ce	Pd	CE
oui	Rg	OUI
se	Pp	IL
peut-il	Rg	peut-il
supporter	Vvn	SUPPORTER
?	Fs	?
Et	Cc	ET
sans	S	SANS
un	Dn	UN
mal	Nc	MAL
de	S	DE
coeur	Nc	CUR
saurait	Vvc	SAURER|SAVOIR
-on	Nc	-on
l'	Pp	IL
écouter	Vvn	ÉCOUTER
?	Fs	?
Qu'	Pt	QUE
a	Vuc	AVOIR
donc	Rg	DONC
le	Da	LE
mariage	Nc	MARIAGE
en	S	EN
soi	Nc	SOI
qui	Pr	QUI
vous	Pp	VOUS
oblige	Vvc	OBLIGER
,	Fw	,
Ma	Vvc	Ma
soeur	Nc	SUR
...	Fs	...
?	Fs	?
Ah	I	AH
mon	Ds	MON
Dieu	Nc	DIEU
,	Fw	,
fi	Rg	FI
!	Fs	!
Comment	Rt	COMMENT
?	Fs	?
Ah	I	AH
fi	Rg	FI
,	Fw	,
vous	Pp	VOUS
dis	Vvc	DIRE
-je	Nc	-je
.	Fs	.
Ne	Rp	NE
concevez	Vvc	CONCEVOIR
-vous	Nc	-vous
point	Rg	POINT
ce	Pd	CE
que	Pr	QUE
,	Fw	,
dès	S	DÈS
qu'	Cs	QUE
on	Pp	ON
l'	Pp	IL
entend	Vvc	ENTENDRE
,	Fw	,
Un	Vvc	Un
tel	Di	TEL
mot	Nc	MOT
à	S	À
l'	Da	LE
esprit	Nc	ESPRIT
offre	Vvc	OFFRIR
de	S	DE
dégoûtant	Ga	DÉGOÛTER
?	Fs	?
De	S	DE
quelle	Dt	QUEL
étrange	Ag	ÉTRANGE
image	Nc	IMAGE
on	Pp	ON
est	Vuc	ÊTRE
par	S	PAR
lui	Pp	IL
blessée	Ge	BLESSER
?	Fs	?
Sur	S	SUR
quelle	Dt	QUEL
sale	Nc	SALE|SALÉ
vue	Ge	VOIR
il	Pp	IL
traîne	Vvc	TRAÎNER
la	Da	LE
pensée	Nc	PENSÉE
?	Fs	?
N'	Rp	NE
en	Pp	EN
frissonnez	Vvc	FRISSONNER
-vous	Nc	-vous
point	Rg	POINT
?	Fs	?
et	Cc	ET
pouvez	Vvc	POUVOIR
-vous	Nc	-vous
,	Fw	,
ma	Ds	MON
soeur	Nc	SUR
,	Fw	,
Aux	Vvc	Aux
suites	Nc	SUITE
de	S	DE
ce	Dd	CE
mot	Nc	MOT
résoudre	Vvn	RÉSOUDRE
votre	Ds	VOTRE
coeur	Nc	CUR
?	Fs	?
Les	Da	LE
suites	Nc	SUITE
de	S	DE
ce	Dd	CE
mot	Nc	MOT
,	Fw	,
quand	Cs	QUAND
je	Pp	JE
les	Pp	ILS
envisage	Vvc	ENVISAGER
,	Fw	,
Me	Vvc	Me
font	Vvc	FAIRE
voir	Vvn	VOIR
un	Dn	UN
mari	Nc	MARI
,	Fw	,
des	S+Da	DE+LE|DE+LES
enfants	Nc	ENFANT
,	Fw	,
un	Dn	UN
ménage	Nc	MÉNAGE
;	Fw	;
Et	Vvc	Et
je	Pp	JE
ne	Rp	NE
vois	Vvc	ALLER|VOIR
rien	Pi	RIEN
là	Rg	LÀ
,	Fw	,
si	Cs	SI
j'	Pp	JE
en	Pp	EN
puis	Vvc	POUVOIR
raisonner	Vvn	RAISONNER
,	Fw	,
Qui	Vvc	Qui
blesse	Vvc	BLESSER
la	Da	LE
pensée	Nc	PENSÉE
et	Cc	ET
fasse	Vvc	FAIRE
frissonner	Vvn	FRISSONNER
.	Fs	.
De	S	DE
tels	Ag	TEL
attachements	Nc	ATTACHEMENT
,	Fw	,
ô	I	OH
Ciel	Ag	Ciel
!	Fs	!
Sont	Vuc	ÊTRE
pour	S	POUR
vous	Pp	VOUS
plaire	Vvn	PLAIRE
?	Fs	?
Et	Cc	ET
qu'	Pr	QUE
est	Vuc	ÊTRE
-ce	Vvc	-ce
qu'	Cs	QUE
à	S	À
mon	Ds	MON
âge	Nc	ÂGE
on	Pp	ON
a	Vuc	AVOIR
de	S	DE
mieux	Rg	MIEUX
à	S	À
faire	Vvn	FAIRE
,	Fw	,
Que	Vvc	Que
d'	S	DE
attacher	Vvn	ATTACHER
à	S	À
soi	Pp	IL
,	Fw	,
par	S	PAR
le	Da	LE
titre	Nc	TITRE
d'	S	DE
époux	Nc	ÉPOUX
,	Fw	,
Un	Vvc	Un
homme	Nc	HOMME
qui	Pr	QUI
vous	Pp	VOUS
aime	Vvc	AIMER
,	Fw	,
et	Cc	ET
soit	Vuc	ÊTRE
aimé	Ge	AIMER
de	S	DE
vous	Pp	VOUS
;	Fw	;
Et	Vvc	Et
de	S	DE
cette	Dd	CE
union	Nc	UNION
,	Fw	,
de	S	DE
tendresse	Nc	TENDRESSE
suivie	Ge	SUIVRE
,	Fw	,
Se	Vvc	Se
faire	Vvn	FAIRE
les	Da	LE
douceurs	Nc	DOUCEUR
d'	S	DE
une	Dn	UN
innocente	Ag	INNOCENT
vie	Nc	VIE
?	Fs	?
Ce	Dd	CE
noeud	Nc	NUD
,	Fw	,
bien	Rg	BIEN
