Ah	I	AH
il	Pp	IL
gagne	Vvc	GAGNER
tout	Pi	TOUT
ce	Pd	CE
qu'	Pr	QUE
il	Pp	IL
veut	Vvc	VOULOIR
.	Fs	.
Tout	Pi	TOUT
ce	Pd	CE
que	Pr	QUE
je	Pp	JE
veux	Vvc	VOULOIR
,	Fw	,
Madame	Nc	MADAME
,	Fw	,
cela	Pd	CELA
était	Vuc	ÊTRE
bon	Rg	BON
autrefois	Rg	AUTREFOIS
;	Fw	;
mais	Cc	MAIS
aujourd'hui	Rg	AUJOURD'HUI
pour	S	POUR
épargner	Vvn	ÉPARGNER
les	Da	LE
frais	Nc	FRAI|FRAIS
d'	S	DE
un	Dn	UN
Contrat	Nc	CONTRAT
,	Fw	,
la	Da	LE
plupart	Nc	PLUPART
des	S+Da	DE+LE|DE+LES
gens	Nc	GENS|GENT
se	Pp	IL
marient	Vvc	MARIER
sous	S	SOUS
seing	Nc	SEING
privé	Ge	PRIVER
.	Fs	.
Pour	S	POUR
moi	Pp	JE
,	Fw	,
je	Pp	JE
ne	Rp	NE
serai	Vuc	ÊTRE
pas	Rg	PAS
à	S	À
la	Da	LE
peine	Nc	PEINE
de	S	DE
frauder	Vvn	FRAUDER
le	Da	LE
Notariat	Nc	NOTARIAT
;	Fw	;
car	Cc	CAR
vous	Pp	VOUS
m'	Pp	JE
avez	Vuc	AVOIR
promis	Ge	PROMETTRE
que	Cs	QUE
vous	Pp	VOUS
ferez	Vvc	FAIRE|FERRER
mon	Ds	MON
Contrat	Nc	CONTRAT
de	S	DE
mariage	Nc	MARIAGE
gratis	Rg	GRATIS
.	Fs	.
Çà	Nc	Çà
commencerons-nous	Ag	commencerons-nous
,	Fw	,
Madame	Nc	MADAME
?	Fs	?
Croyez	Vvc	CROIRE
-moi	Vvc	-moi
,	Fw	,
remettons	Vvc	REMETTRE
la	Da	LE
chose	Nc	CHOSE
à	S	À
une	Dn	UN
autre	Ag	AUTRE
fois	Nc	FOI|FOIS
.	Fs	.
Nous	Pp	NOUS
aurons	Vuc	AVOIR
fait	Ge	FAIRE
dans	S	DANS
un	Dn	UN
moment	Nc	MOMENT
.	Fs	.
Monsieur	Nc	MONSIEUR
voudra	Vvc	VOULOIR
bien	Rg	BIEN
...	Fs	...
Madame	Nc	MADAME
me	Pp	JE
désobligerait	Vvc	DÉSOBLIGER
de	S	DE
...	Fs	...
Il	Vvc	Il
n'	Rp	NE
y	Pp	Y
a	Vuc	AVOIR
que	Rg	QUE
quatre	Nc	QUATRE
baux	Nc	BAU
,	Fw	,
cinq	Nc	CINQ
quittances	Vvc	QUITTANCER
,	Fw	,
et	Cc	ET
deux	Nc	DEUX
Contrats	Nc	CONTRAT
de	S	DE
constitution	Nc	CONSTITUTION
:	Fw	:
en	Pp	EN
voulez	Vvc	VOULOIR
-vous	Nc	-vous
le	Da	LE
lecture	Nc	LECTURE
?	Fs	?
Le	Pp	IL
Ciel	Vvc	Ciel
m'	Pp	JE
en	Pp	EN
préserve	Vvc	PRÉSERVER
!	Fs	!
Deux	Nc	DEUX
Contrats	Nc	CONTRAT
de	S	DE
constitution	Nc	CONSTITUTION
!	Fs	!
À	Vvc	À
propos	Nc	PROPOS
,	Fw	,
je	Pp	JE
trouve	Vvc	TROUVER
à	S	À
placer	Vvn	PLACER
vos	Ds	VOTRE
deux	Nc	DEUX
mille	Nc	MILLE
pistoles	Nc	PISTOLE
sur	S	SUR
un	Dn	UN
jeune	Ag	JEUNE
homme	Nc	HOMME
de	S	DE
famille	Nc	FAMILLE
,	Fw	,
qui	Pr	QUI
les	Pp	ILS
emploiera	Vvc	EMPLOYER
à	S	À
se	Pp	IL
faire	Vvn	FAIRE
un	Dn	UN
bon	Ag	BON
équipage	Nc	ÉQUIPAGE
pour	S	POUR
donner	Vvn	DONNER
dans	S	DANS
la	Da	LE
vue	Nc	VUE
à	S	À
la	Da	LE
veuve	Nc	VEUF|VEUVE
d'	S	DE
un	Dn	UN
partisan	Nc	PARTISAN
.	Fs	.
Nous	Pp	NOUS
ferons	Vvc	FAIRE|FERRER
mention	Nc	MENTION
dans	S	DANS
le	Da	LE
Contrat	Nc	CONTRAT
de	S	DE
l'	Da	LE
emploi	Nc	EMPLOI
des	S+Da	DE+LE|DE+LES
deniers	Nc	DENIER
.	Fs	.
Cela	Pd	CELA
est	Vuc	ÊTRE
bon	Ag	BON
,	Fw	,
mon	Ds	MON
Clerc	Nc	CLERC
est	Vuc	ÊTRE
venu	Ge	VENIR
vous	Pp	VOUS
le	Pp	IL
dire	Vvn	DIRE
.	Fs	.
J'	Pp	JE
ai	Vuc	AVOIR
changé	Ge	CHANGER
de	S	DE
sentiment	Nc	SENTIMENT
.	Fs	.
On	Pp	ON
me	Pp	JE
doit	Vvc	DEVOIR
faire	Vvn	FAIRE
un	Dn	UN
remplacement	Nc	REMPLACEMENT
de	S	DE
douze	Nc	DOUZE
mille	Nc	MILLE
francs	Ag	FRANC
,	Fw	,
je	Pp	JE
veux	Vvc	VOULOIR
placer	Vvn	PLACER
le	Da	LE
tout	Pi	TOUT
ensemble	Rg	ENSEMBLE
.	Fs	.
Ce	Pd	CE
sont	Vuc	ÊTRE
trente	Nc	TRENTE
deux	Nc	DEUX
mille	Nc	MILLE
livres	Nc	LIURE|LIVRE
;	Fw	;
j'	Pp	JE
ai	Vuc	AVOIR
des	Dn	UN
gens	Nc	GENS|GENT
en	S	EN
main	Nc	MAIN
qui	Pr	QUI
s'	Pp	SE
en	Pp	EN
accommoderont	Vvc	ACCOMMODER
.	Fs	.
J'	Pp	JE
ai	Vuc	AVOIR
votre	Ds	VOTRE
fait	Nc	FAIT
aussi	Rg	AUSSI
,	Fw	,
Madame	Nc	MADAME
,	Fw	,
et	Cc	ET
notre	Ds	NOTRE
pis	Nc	PIS
aller	Vvn	ALLER
sera	Vuc	ÊTRE
de	S	DE
les	Pp	ILS
prêter	Vvn	PRÊTER
pour	S	POUR
un	Dn	UN
nouvel	Ag	NOUVEAU
établissement	Nc	ÉTABLISSEMENT
d'	S	DE
Opéra	Vvc	Opéra
.	Fs	.
Autrefois	Rg	AUTREFOIS
qu'	Cs	QUE
ils	Pp	ILS
ne	Rp	NE
donnaient	Vvc	DONNER
qu'	Rg	QUE
une	Dn	UN
pièce	Nc	PIÈCE
en	S	EN
tout	Di	TOUT
un	Dn	UN
an	Nc	AN
,	Fw	,
je	Pp	JE
ne	Rp	NE
l'	Pp	IL
aurais	Vuc	AVOIR
pas	Rg	PAS
conseiller	Nc	CONSEILLER
:	Fw	:
et	Cc	ET
fi	Rg	FI
!	Fs	!
Ils	Pp	ILS
ne	Rp	NE
gagnaient	Vvc	GAGNER
pas	Rg	PAS
de	S	DE
l'	Da	LE
eau	Nc	EAU
.	Fs	.
Mais	Cc	MAIS
présentement	Rg	PRÉSENTEMENT
qu'	Cs	QUE
ils	Pp	ILS
en	Pp	EN
donnent	Vvc	DONNER
tous	Di	TOUT
les	Da	LE
mois	Nc	MOI|MOIS
,	Fw	,
quand	Cs	QUAND
vous	Pp	VOUS
seriez	Vuc	ÊTRE
ma	Ds	MON
sœur	Nc	sœur
,	Fw	,
je	Pp	JE
ne	Rp	NE
pourrais	Vvc	POUVOIR
en	S	EN
conscience	Nc	CONSCIENCE
vous	Pp	VOUS
indiquer	Vvn	INDIQUER
une	Dn	UN
meilleure	Ag	MEILLEUR
hypothèque	Nc	HYPOTHÈQUE
.	Fs	.
Selon	S	SELON
.	Fs	.
Il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
savoir	Vvn	SAVOIR
qui	Pr	QUI
fait	Vvc	FAIRE
la	Da	LE
musique	Nc	MUSIQUE
,	Fw	,
premièrement	Rg	PREMIÈREMENT
,	Fw	,
et	Cc	ET
que	Cs	QUE
quelque	Di	QUELQUE
riche	Nc	RICHE
négociant	Ga	NÉGOCIER
mette	Vvc	METTRE
son	Ds	SON
nom	Nc	NOM
et	Cc	ET
son	Ds	SON
paraphe	Nc	PARAPHE
au	S+Da	À+LE
bas	Rg	BAS
du	S+Da	DE+LE
Contrat	Vvc	CONTRER
de	S	DE
constitution	Nc	CONSTITUTION
.	Fs	.
Nous	Pp	NOUS
parlerons	Vvc	PARLER
de	S	DE
cela	Pd	CELA
quand	Cs	QUAND
on	Pp	ON
m'	Pp	JE
aura	Vuc	AVOIR
envoyé	Ge	ENVOYER
mon	Ds	MON
argent	Nc	ARGENT
:	Fw	:
mais	Cc	MAIS
aujourd'hui	Rg	AUJOURD'HUI
que	Pr	QUE
faut-il	Vvc	faut-il
faire	Vvn	FAIRE
pour	S	POUR
me	Pp	JE
débarrasser	Vvn	DÉBARRASSER
de	S	DE
vous	Pp	VOUS
?	Fs	?
Signer	Vvn	SIGNER
tous	Di	TOUT
ces	Dd	CE
papiers	Nc	PAPIER|PAPIERS
,	Fw	,
Madame	Nc	MADAME
.	Fs	.
Passons	Vvc	PASSER
donc	Rg	DONC
dans	S	DANS
mon	Ds	MON
cabinet	Nc	CABINET
.	Fs	.
À	Vvc	À
la	Da	LE
Ramée	Nc	Ramée
.	Fs	.
Au	S+Da	À+LE
moins	Nc	MOINS
voulez	Vvc	VOULOIR
-vous	Nc	-vous
bien	Rg	BIEN
me	Pp	JE
permettre	Vvn	PERMETTRE
...	Fs	...
Madame	Nc	MADAME
...	Fs	...
Entrez	Vvc	ENTRER
dans	S	DANS
ma	Ds	MON
chambre	Nc	CHAMBRE
:	Fw	:
je	Pp	JE
vous	Pp	VOUS
rejoins	Vvc	REJOINDRE
dans	S	DANS
un	Dn	UN
moment	Nc	MOMENT
.	Fs	.
Non	Rg	NON
,	Fw	,
Madame	Nc	MADAME
,	Fw	,
je	Pp	JE
n'	Rp	NE
ai	Vuc	AVOIR
point	Rg	POINT
été	Ge	ÊTRE
chez	S	CHEZ
moi	Pp	JE
depuis	S	DEPUIS
mon	Ds	MON
retour	Nc	RETOUR
de	S	DE
Versailles	Nc	Versailles
,	Fw	,
j'	Pp	JE
ai	Vuc	AVOIR
quelques	Di	QUELQUE
ordres	Nc	ORDRE
à	S	À
donner	Vvn	DONNER
.	Fs	.
Qu'	Cs	QUE
on	Pp	ON
vous	Pp	VOUS
revoie	Vvc	REVOIR|RÊVER
donc	Rg	DONC
bientôt	Rg	BIENTÔT
,	Fw	,
je	Pp	JE
vous	Pp	VOUS
prie	Vvc	PRIER
.	Fs	.
Le	Da	LE
plutôt	Rg	PLUTÔT
qu'	Cs	QUE
il	Pp	IL
me	Pp	JE
sera	Vuc	ÊTRE
possible	Ag	POSSIBLE
.	Fs	.
À	Vvc	À
part	Nc	PART
.	Fs	.
Je	Pp	JE
suis	Vuc	ÊTRE
plus	Rg	PLUS
pressé	Ge	PRESSER
de	S	DE
conclure	Vvn	CONCLURE
qu'	Cs	QUE
elle	Pp	IL
ne	Rp	NE
pense	Vvc	PENSER
.	Fs	.
Monsieur	Nc	MONSIEUR
le	Da	LE
Capitaine	Nc	CAPITAINE
a	Vuc	AVOIR
pris	Ge	PRENDRE
l'	Da	LE
hameçon	Nc	HAMEÇON
,	Fw	,
il	Pp	IL
ne	Rp	NE
faut	Vvc	FAILLIR|FALLOIR
pas	Rg	PAS
lui	Pp	IL
donner	Vvn	DONNER
le	Da	LE
temps	Nc	TEMPS
de	S	DE
se	Pp	IL
reconnaître	Vvn	RECONNAÎTRE
.	Fs	.
Laissez	Vvc	LAISSER
-moi	Vvc	-moi
faire	Vvn	FAIRE
,	Fw	,
tout	Pi	TOUT
ira	Vvc	ALLER
bien	Rg	BIEN
.	Fs	.
N'	Rp	NE
ai	Vuc	AVOIR
-je	Ge	-je
pas	Rg	PAS
fait	Ge	FAIRE
le	Da	LE
Notaire	Nc	NOTAIRE
à	S	À
merveille	Nc	MERVEILLE
?	Fs	?
Assurément	Vvc	Assurément
.	Fs	.
Il	Pp	IL
ne	Rp	NE
me	Pp	JE
manque	Vvc	MANQUER
que	Cs	QUE
la	Pp	IL
Charge	Vvc	CHARGER
,	Fw	,
car	Cc	CAR
j'	Pp	JE
ai	Vuc	AVOIR
d'ailleurs	Nc	d'ailleurs
toutes	Di	TOUT
les	Da	LE
parties	Nc	PARTIE|PARTY
nécessaires	Ag	NÉCESSAIRE
pour	S	POUR
faire	Vvn	FAIRE
un	Dn	UN
parfait	Nc	PARFAIT
habile	Ag	HABILE
homme	Nc	HOMME
.	Fs	.
Voici	S	VOICI
quelqu'un	Pi	QUELQU'UN
,	Fw	,
laisse-nous	Vvc	laisse-nous
.	Fs	.
On	Pp	ON
vous	Pp	VOUS
demande	Vvc	DEMANDER
,	Fw	,
là-bas	Rg	LÀ-BAS
.	Fs	.
Qui	Pt	QUI
?	Fs	?
Une	Dn	UN
Dame	Nc	DAME
,	Fw	,
qui	Pr	QUI
veut	Vvc	VOULOIR
acheter	Vvn	ACHETER
le	Da	LE
carrosse	Nc	CARROSSE
qui	Pr	QUI
est	Vuc	ÊTRE
sous	S	SOUS
votre	Ds	VOTRE
remise	Nc	REMISE
.	Fs	.
Comment	Rt	COMMENT
!	Fs	!
Va	Vvc	ALLER
lui	Pp	IL
dire	Vvn	DIRE
qu'	Cs	QUE
il	Pp	IL
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
à	S	À
vendre	Vvn	VENDRE
:	Fw	:
ne	Rp	NE
vois	Vvc	ALLER|VOIR
-tu	Vvn	-tu
pas	Rg	PAS
qu'	Cs	QUE
il	Pp	IL
me	Pp	JE
fait	Vvc	FAIRE
honneur	Nc	HONNEUR
,	Fw	,
et	Cc	ET
que	Cs	QUE
Cléante	Ga	Cléante
le	Pp	IL
prend	Vvc	PRENDRE
pour	S	POUR
être	Vun	ÊTRE
à	S	À
moi	Pp	JE
?	Fs	?
Écoute	Vvc	Écoute
si	Cs	SI
cette	Dd	CE
Maîtresse	Nc	Maîtresse
des	S+Da	DE+LE|DE+LES
Comptes	Nc	COMPTE|COMPTES
à	S	À
qui	Pr	QUI
il	Pp	IL
appartient	Vvc	APPARTENIR
venait	Vvc	VENIR
ici	Rg	ICI
,	Fw	,
ne	Rp	NE
va	Vvc	ALLER
pas	Rg	PAS
lui	Pp	IL
dire	Vvn	DIRE
qu'	Cs	QUE
on	Pp	ON
le	Pp	IL
marchande	Vvc	MARCHANDER
?	Fs	?
Oui	Rg	OUI
.	Fs	.
Mais	Cc	MAIS
ce	Dd	CE
jeune	Ag	JEUNE
Officier	Nc	OFFICIER
qui	Pr	QUI
a	Vuc	AVOIR
déjà	Rg	DÉJÀ
les	Da	LE
chevaux	Nc	CHEVAL|CHEVAU|CHEVAUX
,	Fw	,
et	Cc	ET
qui	Pr	QUI
n'	Rp	NE
attend	Vvc	ATTENDRE
plus	Rg	PLUS
qu'	Cs	QUE
après	S	APRÈS
l'	Da	LE
argent	Nc	ARGENT
du	S+Da	DE+LE
carrosse	Nc	CARROSSE
pour	S	POUR
achever	Vvn	ACHEVER
son	Ds	SON
équipage	Nc	ÉQUIPAGE
,	Fw	,
s'	Pp	SE
accommodera-t-il	Vvc	accommodera-t-il
de	S	DE
cela	Pd	CELA
?	Fs	?
Qu'	Cs	QUE
il	Pp	IL
s'	Pp	SE
en	Pp	EN
accommode	Vvc	ACCOMMODER
s'	Cs	SI
il	Pp	IL
veut	Vvc	VOULOIR
.	Fs	.
Ne	Rp	NE
voudrais	Vvc	VOULOIR
-tu	Vvn	-tu
pas	Rg	PAS
que	Cs	QUE
j'	Pp	JE
allasse	Vvc	ALLER
préférer	Vvn	PRÉFÉRER
ses	Ds	SON
intérêts	Nc	INTÉRÊT
aux	S+Da	À+LES
miens	Ps	MIEN
?	Fs	?
Va	Vvc	ALLER
,	Fw	,
va	Vvc	ALLER
,	Fw	,
te	Pp	TU
dis	Vvc	DIRE
-je	Nc	-je
...	Fs	...
Mais	Vvc	Mais
que	Cs	QUE
me	Pp	JE
voudrait	Vvc	VOULOIR
ce	Dd	CE
Gentilhomme	Nc	GENTILHOMME
?	Fs	?
Bonjour	I	BONJOUR
,	Fw	,
Madame	Nc	MADAME
.	Fs	.
Monsieur	Nc	MONSIEUR
,	Fw	,
votre	Ds	VOTRE
servante	Nc	SERVANT|SERVANTE|SERVITEUR
.	Fs	.
Touchez	Vvc	TOUCHER
-là	Vvc	-là
.	Fs	.
Monsieur	Nc	MONSIEUR
?	Fs	?
Touchez	Vvc	TOUCHER
-là	Vvc	-là
,	Fw	,
vous	Pp	VOUS
dis	Vvc	DIRE
-je	Nc	-je
,	Fw	,
je	Pp	JE
veux	Vvc	VOULOIR
faire	Vvn	FAIRE
amitié	Nc	AMITIÉ
avec	S	AVEC
vous	Pp	VOUS
.	Fs	.
Ce	Pd	CE
me	Pp	JE
serait	Vuc	ÊTRE
bien	Rg	BIEN
de	S	DE
l'	Da	LE
honneur	Nc	HONNEUR
.	Fs	.
Et	Cc	ET
à	S	À
moi	Pp	JE
bien	Rg	BIEN
du	S+Da	DE+LE
profit	Nc	PROFIT
.	Fs	.
Comment	Rt	COMMENT
,	Fw	,
diable	Ag	DIABLE
!	Fs	!
On	Pp	ON
dit	Vvc	DIRE
que	Cs	QUE
la	Da	LE
fortune	Nc	FORTUNE
et	Cc	ET
vous	Pp	VOUS
,	Fw	,
vous	Pp	VOUS
êtes	Vuc	ÊTRE
les	Da	LE
deux	Nc	DEUX
doigts	Nc	DOIGT
de	S	DE
la	Da	LE
main	Nc	MAIN
,	Fw	,
qu'	Cs	QUE
elle	Pp	IL
vous	Pp	VOUS
met	Vvc	METTRE
à	S	À
même	Pi	MÊME
des	S+Da	DE+LE|DE+LES
emplois	Nc	EMPLOI
,	Fw	,
et	Cc	ET
que	Cs	QUE
vous	Pp	VOUS
rendrez	Vvc	RENDRE
heureux	Ag	HEUREUX
qui	Pr	QUI
bon	Ag	BON
vous	Pp	VOUS
semble	Vvc	SEMBLER
?	Fs	?
Je	Pp	JE
ne	Rp	NE
ferai	Vvc	FAIRE|FERRER
jamais	Rg	JAMAIS
tant	Rg	TANT
de	S	DE
bien	Rg	BIEN
,	Fw	,
que	Cs	QUE
je	Pp	JE
souhaiterais	Vvc	SOUHAITER
d'	S	DE
en	Pp	EN
faire	Vvn	FAIRE
.	Fs	.
Il	Pp	IL
ne	Rp	NE
tiendra	Vvc	TENIR
qu'	Rg	QUE
à	S	À
vous	Pp	VOUS
que	Cs	QUE
je	Pp	JE
n'	Rp	NE
en	Pp	EN
fasse	Vvc	FAIRE
l'	Da	LE
épreuve	Nc	ÉPREUVE
.	Fs	.
Vous	Pp	VOUS
voyez	Vvc	VOIR
un	Dn	UN
jeune	Ag	JEUNE
homme	Nc	HOMME
tout	Di	TOUT
frais	Nc	FRAI|FRAIS
sorti	Ge	SORTIR
de	S	DE
l'	Da	LE
Académie	Nc	Académie
,	Fw	,
qui	Pr	QUI
cherche	Vvc	CHERCHER
à	S	À
entrer	Vvn	ENTRER
dans	S	DANS
le	Da	LE
monde	Nc	MONDE
:	Fw	:
mais	Cc	MAIS
qui	Pr	QUI
aimerais	Vvc	AIMER
mieux	Rg	MIEUX
n'	Rp	NE
y	Pp	Y
mettre	Vvn	METTRE
jamais	Rg	JAMAIS
le	Da	LE
pied	Nc	PIED
,	Fw	,
que	Cs	QUE
de	S	DE
n'	Rp	NE
y	Pp	Y
pas	Rg	PAS
entrer	Vvn	ENTRER
par	S	PAR
une	Dn	UN
belle	Ag	BEAU
porte	Nc	PORTE|PORTÉ
.	Fs	.
Il	Pp	IL
y	Pp	Y
en	Pp	EN
a	Vuc	AVOIR
plusieurs	Pi	PLUSIEURS
:	Fw	:
il	Pp	IL
ne	Rp	NE
s'	Pp	SE
agit	Vvc	AGIR
là-dessus	Rg	LÀ-DESSUS
que	Cs	QUE
de	S	DE
consulter	Vvn	CONSULTER
votre	Ds	VOTRE
inclination	Nc	INCLINATION
.	Fs	.
Voulez	Vvc	VOULOIR
-vous	Vvc	-vous
être	Vun	ÊTRE
de	S	DE
robe	Nc	ROBE
ou	Cc	OU
d'	S	DE
épée	Nc	ÉPÉE
?	Fs	?
De	S	DE
robe	Nc	ROBE
!	Fs	!
Regardez	Vvc	REGARDER
-moi	Vvc	-moi
bien	Rg	BIEN
,	Fw	,
ai	Vuc	AVOIR
-je	Ge	-je
l'	Da	LE
air	Nc	AIR
d'	S	DE
un	Dn	UN
écolier	Nc	ÉCOLIER
en	Pp	EN
Droit	Vvc	Droit
?	Fs	?
D'	S	DE
épée	Nc	ÉPÉE
,	Fw	,
morbleu	Nc	morbleu
,	Fw	,
d'	S	DE
épée	Nc	ÉPÉE
s'	Cs	SI
il	Pp	IL
en	Pp	EN
fut	Vuc	ÊTRE
jamais	Rg	JAMAIS
;	Fw	;
on	Pp	ON
a	Vuc	AVOIR
toujours	Rg	TOUJOURS
porté	Ge	PORTER
les	Da	LE
armes	Nc	ARME|ARMÉ
dans	S	DANS
ma	Ds	MON
famille	Nc	FAMILLE
.	Fs	.
Si	Cs	SI
c'	Pd	CE
est	Vuc	ÊTRE
dans	S	DANS
le	Da	LE
service	Nc	SERVICE
que	Pr	QUE
vous	Pp	VOUS
souhaitez	Vvc	SOUHAITER
d'	S	DE
entrer	Vvn	ENTRER
,	Fw	,
je	Pp	JE
ne	Rp	NE
puis	Vvc	POUVOIR
rien	Pi	RIEN
pour	S	POUR
vous	Pp	VOUS
.	Fs	.
Vous	Pp	VOUS
ne	Rp	NE
pouvez	Vvc	POUVOIR
rien	Pi	RIEN
faire	Vvn	FAIRE
pour	S	POUR
moi	Pp	JE
?	Fs	?
Pas	Rg	PAS
cela	Pd	CELA
.	Fs	.
Les	Da	LE
emplois	Nc	EMPLOI
de	S	DE
la	Da	LE
guerre	Nc	GUERRE
ne	Rp	NE
sortent	Vvc	SORTIR
pas	Rg	PAS
de	S	DE
ma	Ds	MON
boutique	Nc	BOUTIQUE
.	Fs	.
J'	Pp	JE
en	Pp	EN
suis	Vuc	ÊTRE
fâchée	Ge	FÂCHER
,	Fw	,
quoiqu'au	Cs	quoiqu'au
fond	Nc	FOND
c'	Pd	CE
est	Vuc	ÊTRE
bien	Rg	BIEN
dommage	Ag	DOMMAGE
qu'	Cs	QUE
un	Dn	UN
joli	Ag	JOLI
homme	Nc	HOMME
comme	Cs	COMME
vous	Pp	VOUS
aille	Vvc	AILLER|ALLER
à	S	À
l'	Da	LE
armée	Nc	ARMÉE
.	Fs	.
Lorsqu'	Cs	LORSQUE
on	Pp	ON
est	Vuc	ÊTRE
né	Ge	NAÎTRE
l'	Da	LE
épée	Nc	ÉPÉE
au	S+Da	À+LE
côté	Nc	CÔTÉ
,	Fw	,
je	Pp	JE
crois	Vvc	CROIRE|CROÎTRE
que	Rg	QUE
partout	Rg	PARTOUT
ailleurs	Rg	AILLEURS
un	Dn	UN
homme	Nc	HOMME
de	S	DE
mon	Ds	MON
âge	Nc	ÂGE
fait	Ge	FAIRE
une	Dn	UN
sotte	Ag	SOT
figure	Nc	FIGURE|FIGURÉ
.	Fs	.
Vous	Pp	VOUS
êtes	Vuc	ÊTRE
riche	Ag	RICHE
?	Fs	?
Je	Pp	JE
suis	Vuc	ÊTRE
tout	Di	TOUT
l'	Da	LE
opposé	Nc	OPPOSÉ
.	Fs	.
Tant	Rg	TANT
pis	Nc	PIS
.	Fs	.
Bon	Ag	BON
,	Fw	,
bon	Ag	BON
,	Fw	,
tant	Rg	TANT
pis	Nc	PIS
;	Fw	;
quand	Cs	QUAND
on	Pp	ON
a	Vuc	AVOIR
de	S	DE
la	Da	LE
naissance	Nc	NAISSANCE
et	Cc	ET
de	S	DE
la	Da	LE
valeur	Nc	VALEUR
,	Fw	,
le	Da	LE
service	Nc	SERVICE
donne	Vvc	DONNER
le	Da	LE
reste	Nc	RESTE
.	Fs	.
Oui	Rg	OUI
,	Fw	,
mais	Cc	MAIS
pas	Rg	PAS
toujours	Rg	TOUJOURS
.	Fs	.
Croyez	Vvc	CROIRE
-moi	Vvc	-moi
,	Fw	,
mon	Ds	MON
beau	Ag	BEAU
Gentilhomme	Nc	GENTILHOMME
,	Fw	,
ne	Rp	NE
méprisez	Vvc	MÉPRISER
point	Rg	POINT
mes	Ds	MON
conseils	Nc	CONSEIL
;	Fw	;
il	Pp	IL
y	Pp	Y
a	Vuc	AVOIR
tant	Rg	TANT
de	S	DE
femmes	Nc	FEMME
qui	Pr	QUI
ne	Rp	NE
s'	Pp	SE
appliquent	Vvc	APPLIQUER
uniquement	Rg	UNIQUEMENT
qu'	Cs	QUE
à	S	À
réparer	Vvn	RÉPARER
dans	S	DANS
une	Dn	UN
jeunesse	Nc	JEUNESSE
indigente	Ag	INDIGENT
le	Da	LE
tort	Nc	TORT
que	Pr	QUE
lui	Pp	IL
fait	Vvc	FAIRE
la	Da	LE
fortune	Nc	FORTUNE
:	Fw	:
tâchez	Vvc	TÂCHER
de	S	DE
vous	Pp	VOUS
associer	Vvn	ASSOCIER
avec	S	AVEC
quelque	Di	QUELQUE
riche	Ag	RICHE
veuve	Nc	VEUF|VEUVE
.	Fs	.
Quand	Cs	QUAND
un	Dn	UN
équipage	Nc	ÉQUIPAGE
est	Vuc	ÊTRE
en	S	EN
désordre	Nc	DÉSORDRE
,	Fw	,
il	Pp	IL
vaut	Vvc	VALOIR
mieux	Rg	MIEUX
,	Fw	,
pour	S	POUR
le	Pp	IL
remettre	Vvn	REMETTRE
,	Fw	,
avoir	Vun	AVOIR
recours	Nc	RECOURS
à	S	À
sa	Ds	SON
femme	Nc	FEMME
qu'	Cs	QUE
à	S	À
l'	Da	LE
usurier	Nc	USURIER
.	Fs	.
Moi	Pp	JE
!	Fs	!
Prendre	Vvn	PRENDRE
une	Dn	UN
femme	Nc	FEMME
!	Fs	!
Hé	Vvc	Hé
,	Fw	,
qu'	Cs	QUE
en	Pp	EN
ferais	Vvc	FAIRE|FERRER
-je	Nc	-je
?	Fs	?
Ce	Pd	CE
que	Pr	QUE
tous	Di	TOUT
les	Da	LE
autres	Pi	AUTRE
jeunes	Ag	JEUNE
gens	Nc	GENS|GENT
qui	Pr	QUI
épousent	Vvc	ÉPOUSER
des	Dn	UN
femmes	Nc	FEMME
déjà	Rg	DÉJÀ
surannées	Ag	SURANNÉ
en	Pp	EN
font	Vvc	FAIRE
,	Fw	,
leurs	Ds	LEUR
Intendantes	Nc	INTENDANT
et	Cc	ET
leurs	Ds	LEUR
Fermières	Nc	Fermières
.	Fs	.
Si	Cs	SI
vous	Pp	VOUS
voulez	Vvc	VOULOIR
,	Fw	,
avant	S	AVANT
qu'	Cs	QUE
il	Pp	IL
soit	Vuc	ÊTRE
deux	Nc	DEUX
jours	Nc	JOUR|JOURS
,	Fw	,
je	Pp	JE
vous	Pp	VOUS
livre	Vvc	LIVRER
la	Da	LE
veuve	Nc	VEUF|VEUVE
d'	S	DE
un	Dn	UN
Marchand	Nc	MARCHAND
de	S	DE
marée	Nc	MARÉE
,	Fw	,
qui	Pr	QUI
me	Pp	JE
persécute	Vvc	PERSÉCUTER
pour	S	POUR
lui	Pp	IL
trouver	Vvn	TROUVER
un	Dn	UN
joli	Ag	JOLI
mari	Nc	MARI
.	Fs	.
Si	Cs	SI
le	Da	LE
parti	Nc	PARTI
vous	Pp	VOUS
accommode	Vvc	ACCOMMODER
,	Fw	,
elle	Pp	IL
vous	Pp	VOUS
mettra	Vvc	METTRE
à	S	À
la	Da	LE
tête	Nc	TÊTE
de	S	DE
vingt-cinq	Ag	vingt-cinq
mille	Nc	MILLE
livres	Nc	LIURE|LIVRE
de	S	DE
rente	Nc	RENTE
.	Fs	.
Une	Dn	UN
femme	Nc	FEMME
de	S	DE
vingt-cinq	Ag	vingt-cinq
mille	Nc	MILLE
livres	Nc	LIURE|LIVRE
de	S	DE
rente	Nc	RENTE
,	Fw	,
le	Da	LE
joli	Ag	JOLI
poste	Nc	POSTE
