It	PP	it
is	VBZ	be
imperative	JJ	imperative
that	IN/that	that
now	RB	now
at	IN	at
once	RB	once
,	,	,
while	IN	while
these	DT	these
stupendous	JJ	stupendous
events	NNS	event
are	VBP	be
still	RB	still
clear	JJ	clear
in	IN	in
my	PP$	my
mind	NN	mind
,	,	,
I	PP	I
should	MD	should
set	VV	set
them	PP	them
down	RP	down
with	IN	with
that	DT	that
exactness	NN	exactness
of	IN	of
detail	NN	detail
which	WDT	which
time	NN	time
may	MD	may
blur	VV	blur
.	SENT	.
But	CC	but
even	RB	even
as	IN	as
I	PP	I
do	VVP	do
so	RB	so
,	,	,
I	PP	I
am	VBP	be
overwhelmed	VVN	overwhelm
by	IN	by
the	DT	the
wonder	NN	wonder
of	IN	of
the	DT	the
fact	NN	fact
that	IN/that	that
it	PP	it
should	MD	should
be	VB	be
our	PP$	our
little	JJ	little
group	NN	group
of	IN	of
the	DT	the
.	SENT	.
""""	''	""""
Lost	VVD	lose
Worl	NP	Worl
.	SENT	.
""""	''	""""
---	NP	---
Professor	NP	Professor
Challenger	NP	Challenger
,	,	,
Professor	NP	Professor
Summerlee	NP	Summerlee
,	,	,
Lord	NP	Lord
John	NP	John
Roxton	NP	Roxton
,	,	,
and	CC	and
myself	PP	myself
---	NN	---
who	WP	who
have	VHP	have
passed	VVN	pass
through	IN	through
this	DT	this
amazing	JJ	amazing
replaced-dns	NNS	replaced-dns
"<repdns text=""experience.When"" />"
,	,	,
some	DT	some
years	NNS	year
ago	RB	ago
,	,	,
I	PP	I
chronicled	VVD	chronicle
in	IN	in
the	DT	the
Daily	NP	Daily
Gazette	NP	Gazette
our	PP$	our
epoch-making	NN	epoch-making
journey	NN	journey
in	IN	in
South	NP	South
America	NP	America
,	,	,
I	PP	I
little	RB	little
thought	VVD	think
that	IN/that	that
it	PP	it
should	MD	should
ever	RB	ever
fall	VV	fall
to	TO	to
my	PP$	my
lot	NN	lot
to	TO	to
tell	VV	tell
an	DT	an
even	RB	even
stranger	JJR	strange
personal	JJ	personal
experience	NN	experience
,	,	,
one	CD	one
which	WDT	which
is	VBZ	be
unique	JJ	unique
in	IN	in
all	DT	all
human	JJ	human
annals	NN	annals
and	CC	and
must	MD	must
stand	VV	stand
out	RP	out
in	IN	in
the	DT	the
records	NNS	record
of	IN	of
history	NN	history
as	IN	as
a	DT	a
great	JJ	great
peak	NN	peak
among	IN	among
the	DT	the
humble	JJ	humble
foothills	NNS	foothill
which	WDT	which
surround	VVP	surround
it	PP	it
.	SENT	.
The	DT	the
event	NN	event
itself	PP	itself
will	MD	will
always	RB	always
be	VB	be
marvellous	JJ	marvellous
,	,	,
but	CC	but
the	DT	the
circumstances	NNS	circumstance
that	IN/that	that
we	PP	we
four	CD	four
were	VBD	be
together	RB	together
at	IN	at
the	DT	the
time	NN	time
of	IN	of
this	DT	this
extraordinary	JJ	extraordinary
episode	NN	episode
came	VVD	come
about	RB	about
in	IN	in
a	DT	a
most	RBS	most
natural	JJ	natural
and	CC	and
,	,	,
indeed	RB	indeed
,	,	,
