Mr.	NP	Mr.
Sherlock	NP	Sherlock
Holmes	NP	Holmes
,	,	,
who	WP	who
was	VBD	be
usually	RB	usually
very	RB	very
late	JJ	late
in	IN	in
the	DT	the
mornings	NNS	morning
,	,	,
save	VV	save
upon	RP	upon
those	DT	those
not	RB	not
infrequent	JJ	infrequent
occasions	NNS	occasion
when	WRB	when
he	PP	he
was	VBD	be
up	RB	up
all	DT	all
night	NN	night
,	,	,
was	VBD	be
seated	VVN	seat
at	IN	at
the	DT	the
breakfast	NN	breakfast
table	NN	table
.	SENT	.
I	PP	I
stood	VVD	stand
upon	IN	upon
the	DT	the
hearth-rug	NN	hearth-rug
and	CC	and
picked	VVD	pick
up	RP	up
the	DT	the
stick	VV	stick
which	WDT	which
our	PP$	our
visitor	NN	visitor
had	VHD	have
left	VVN	leave
behind	IN	behind
him	PP	him
the	DT	the
night	NN	night
before	RB	before
.	SENT	.
It	PP	it
was	VBD	be
a	DT	a
fine	NN	fine
,	,	,
thick	JJ	thick
piece	NN	piece
of	IN	of
wood	NN	wood
,	,	,
bulbous-headed	JJ	bulbous-headed
,	,	,
of	IN	of
the	DT	the
sort	NN	sort
which	WDT	which
is	VBZ	be
known	VVN	know
as	IN	as
a	DT	a
.	SENT	.
""""	''	""""
Penang	NP	Penang
lawyer	NN	lawyer
.	SENT	.
""""	''	""""
Just	RB	just
under	IN	under
the	DT	the
head	NN	head
was	VBD	be
a	DT	a
broad	JJ	broad
silver	NN	silver
band	NN	band
nearly	RB	nearly
an	DT	an
inch	NN	inch
across	RP	across
.	SENT	.
.	SENT	.
""""	''	""""
To	TO	To
James	NP	James
Mortimer	NP	Mortimer
,	,	,
M.R.C.S.	NP	M.R.C.S.
,	,	,
from	IN	from
his	PP$	his
friends	NNS	friend
of	IN	of
the	DT	the
C.C.H.	NP	C.C.H.
.	SENT	.
""""	''	""""
was	VBD	be
engraved	VVN	engrave
upon	IN	upon
it	PP	it
,	,	,
with	IN	with
the	DT	the
date	NN	date
.	SENT	.
""""	''	""""
1884.	CD	@ord@
""""	``	""""
It	PP	it
was	VBD	be
just	RB	just
such	JJ	such
a	DT	a
stick	NN	stick
as	IN	as
the	DT	the
old-fashioned	JJ	old-fashioned
family	NN	family
practitioner	NN	practitioner
used	VVN	use
to	TO	to
carry	VV	carry
---	NN	---
dignified	JJ	dignified
,	,	,
solid	JJ	solid
,	,	,
and	CC	and
reassuring	JJ	reassuring
.	SENT	.
""""	''	""""
Well	RB	well
,	,	,
Watson	NP	Watson
,	,	,
what	WP	what
do	VVP	do
you	PP	you
make	VV	make
of	IN	of
it	PP	it
.	SENT	.
""""	''	""""
Holmes	NP	Holmes
was	VBD	be
sitting	VVG	sit
with	IN	with
his	PP$	his
back	NN	back
to	TO	to
me	PP	me
,	,	,
and	CC	and
I	PP	I
had	VHD	have
given	VVN	give
him	PP	him
no	DT	no
sign	NN	sign
of	IN	of
my	PP$	my
occupation	NN	occupation
.	SENT	.
""""	``	""""
How	WRB	How
did	VVD	do
you	PP	you
know	VVP	know
what	WP	what
I	PP	I
was	VBD	be
doing	VVG	do
?	SENT	?
I	PP	I
believe	VVP	believe
you	PP	you
have	VHP	have
eyes	NNS	eye
in	IN	in
the	DT	the
back	NN	back
of	IN	of
your	PP$	your
head	NN	head
.	SENT	.
""""	''	""""
.	SENT	.
""""	``	""""
I	PP	I
have	VHP	have
,	,	,
at	IN	at
least	JJS	least
,	,	,
a	DT	a
well-polished	JJ	well-polished
,	,	,
silver-plated	VVD	silver-plate
coffee-pot	NN	coffee-pot
in	IN	in
front	NN	front
of	IN	of
me	PP	me
.	SENT	.
""""	''	""""
said	VVD	say
he	PP	he
.	SENT	.
.	SENT	.
""""	''	""""
But	CC	but
,	,	,
tell	VVP	tell
me	PP	me
,	,	,
Watson	NP	Watson
,	,	,
what	WP	what
do	VVP	do
you	PP	you
make	VV	make
of	IN	of
our	PP$	our
visitor	NN	visitor
's	POS	's
stick	NN	stick
?	SENT	?
Since	IN	since
we	PP	we
have	VHP	have
been	VBN	be
so	RB	so
unfortunate	JJ	unfortunate
as	RB	as
to	TO	to
miss	VV	miss
him	PP	him
and	CC	and
have	VH	have
no	DT	no
notion	NN	notion
of	IN	of
his	PP$	his
errand	NN	errand
,	,	,
this	DT	this
accidental	JJ	accidental
souvenir	NN	souvenir
becomes	VVZ	become
of	IN	of
importance	NN	importance
.	SENT	.
Let	VV	let
me	PP	me
hear	VV	hear
you	PP	you
reconstruct	VV	reconstruct
the	DT	the
man	NN	man
by	IN	by
an	DT	an
examination	NN	examination
of	IN	of
it	PP	it
.	SENT	.
""""	''	""""
.	SENT	.
""""	``	""""
I	PP	I
think	VVP	think
.	SENT	.
""""	''	""""
said	VVD	say
I	PP	I
,	,	,
following	VVG	follow
as	RB	as
far	RB	far
as	IN	as
I	PP	I
could	MD	could
the	DT	the
methods	NNS	method
of	IN	of
my	PP$	my
companion	NN	companion
,	,	,
.	SENT	.
""""	``	""""
that	DT	that
Dr.	NP	Dr.
Mortimer	NP	Mortimer
is	VBZ	be
a	DT	a
successful	JJ	successful
,	,	,
elderly	JJ	elderly
medical	JJ	medical
man	NN	man
,	,	,
well-esteemed	VVN	well-esteemed
since	IN	since
those	DT	those
who	WP	who
know	VVP	know
him	PP	him
give	VVP	give
him	PP	him
this	DT	this
mark	NN	mark
of	IN	of
their	PP$	their
appreciation	NN	appreciation
.	SENT	.
""""	''	""""
.	SENT	.
""""	''	""""
Good	JJ	good
.	SENT	.
""""	''	""""
said	VVD	say
Holmes	NP	Holmes
.	SENT	.
.	SENT	.
""""	''	""""
Excellent	JJ	excellent
.	SENT	.
""""	''	""""
.	SENT	.
""""	``	""""
I	PP	I
think	VVP	think
also	RB	also
that	IN/that	that
the	DT	the
probability	NN	probability
is	VBZ	be
in	IN	in
favour	NN	favour
of	IN	of
his	PP$	his
being	VBG	be
a	DT	a
country	NN	country
practitioner	NN	practitioner
who	WP	who
does	VVZ	do
a	DT	a
great	JJ	great
deal	NN	deal
of	IN	of
his	PP$	his
visiting	VVG	visit
on	IN	on
foot	NN	foot
.	SENT	.
""""	''	""""
.	SENT	.
""""	``	""""
Why	WRB	why
so	RB	so
.	SENT	.
""""	''	""""
.	SENT	.
""""	''	""""
Because	IN	because
this	DT	this
stick	NN	stick
,	,	,
though	IN	though
originally	RB	originally
a	DT	a
very	RB	very
handsome	JJ	handsome
one	PP	one
has	VHZ	have
been	VBN	be
so	RB	so
knocked	VVN	knock
about	RB	about
that	IN/that	that
I	PP	I
can	MD	can
hardly	RB	hardly
imagine	VV	imagine
a	DT	a
town	NN	town
practitioner	NN	practitioner
carrying	VVG	carry
it	PP	it
.	SENT	.
The	DT	the
thick-iron	NN	thick-iron
ferrule	NN	ferrule
is	VBZ	be
worn	VVN	wear
down	RP	down
,	,	,
so	RB	so
it	PP	it
is	VBZ	be
evident	JJ	evident
that	IN/that	that
he	PP	he
has	VHZ	have
done	VVN	do
a	DT	a
great	JJ	great
amount	NN	amount
of	IN	of
walking	VVG	walk
with	IN	with
it	PP	it
.	SENT	.
""""	''	""""
.	SENT	.
""""	``	""""
Perfectly	RB	perfectly
sound	JJ	sound
.	SENT	.
""""	''	""""
said	VVD	say
Holmes	NP	Holmes
.	SENT	.
""""	``	""""
And	CC	and
then	RB	then
again	RB	again
,	,	,
there	EX	there
is	VBZ	be
the	DT	the
'	''	'
friends	NNS	friend
of	IN	of
the	DT	the
C.C.H.	NP	C.C.H.
'	POS	'
I	PP	I
should	MD	should
guess	VV	guess
that	IN/that	that
to	TO	to
be	VB	be
the	DT	the
Something	NN	something
Hunt	NP	Hunt
,	,	,
the	DT	the
local	JJ	local
hunt	NN	hunt
to	TO	to
whose	WP$	whose
members	NNS	member
he	PP	he
has	VHZ	have
possibly	RB	possibly
given	VVN	give
some	DT	some
surgical	JJ	surgical
assistance	NN	assistance
,	,	,
and	CC	and
which	WDT	which
has	VHZ	have
made	VVN	make
him	PP	him
a	DT	a
small	JJ	small
presentation	NN	presentation
in	IN	in
return	NN	return
.	SENT	.
""""	''	""""
.	SENT	.
""""	''	""""
Really	RB	really
,	,	,
Watson	NP	Watson
,	,	,
you	PP	you
excel	VVP	excel
yourself	PP	yourself
.	SENT	.
""""	''	""""
said	VVD	say
Holmes	NP	Holmes
,	,	,
pushing	VVG	push
back	RB	back
his	PP$	his
chair	NN	chair
and	CC	and
lighting	VVG	light
