The	AT0	the
great	AJ0	great
bell	NN1	bell
of	PRF	of
Beaulieu	NP0	beaulieu
was	VBD	be
ringing	VVG	ring|ringing
.	SENT	.
Far	AV0	far
away	AV0	away
through	PRP	through
the	AT0	the
forest	NN1	forest
might	VM0	might
be	VBI	be
heard	VVN	hear
its	DPS	it
musical	AJ0	musical
clangor	NN1	clangor
and	CJC	and
swell	NN1	swell
.	SENT	.
Peat-cutters	NN2	Peat-cutters
on	PRP	on
Blackdown	NP0	blackdown
and	CJC	and
fishers	NN2	fisher
upon	PRP	upon
the	AT0	the
Exe	NP0	exe
heard	VVD	hear
the	AT0	the
distant	AJ0	distant
throbbing	NN1	throbbing
rising	VVG	rise|rising
and	CJC	and
falling	VVG	fall|falling
upon	PRP	upon
the	AT0	the
sultry	AJ0	sultry
summer	NN1	summer
air	NN1	air
.	SENT	.
It	PNP	it
was	VBD	be
a	AT0	a
common	AJ0	common
sound	NN1	sound
in	PRP	in
those	DT0	those
parts	NN2	part
---	AJ0	---
as	CJS	as
common	AJ0	common
as	CJS	as
the	AT0	the
chatter	NN1	chatter
of	PRF	of
the	AT0	the
jays	NN2	jay
and	CJC	and
the	AT0	the
booming	NN1	booming
of	PRF	of
the	AT0	the
bittern	NN1	bittern
.	SENT	.
Yet	AV0	yet
the	AT0	the
fishers	NN2	fisher
and	CJC	and
the	AT0	the
peasants	NN2	peasant
raised	VVD	raise|raised
their	DPS	they
heads	NN2	head
and	CJC	and
looked	VVD	look
questions	NN2	question
at	PRP	at
each	DT0	each
other	NN1	other
,	PUN	,
for	PRP	for
the	AT0	the
angelus	NN1	angelus
had	VHD	have
already	AV0	already
gone	VVN	go
and	CJC	and
vespers	NN2	vesper
was	VBD	be
still	AV0	still
far	AV0	far
off	AVP	off
.	SENT	.
Why	AVQ	why
should	VM0	should
the	AT0	the
great	AJ0	great
bell	NN1	bell
of	PRF	of
Beaulieu	NP0	beaulieu
toll	NN1	toll
when	CJS	when
the	AT0	the
shadows	NN2	shadows|shadow
were	VBD	be
neither	AV0	neither
short	AJ0	short
nor	CJC	nor
long	AJ0	long
?	SENT	?
All	DT0	all
round	PRP	round
the	AT0	the
Abbey	NN1	abbey
the	AT0	the
monks	NN2	monk
were	VBD	be
trooping	VVG	troop
in	PRP	in
.	SENT	.
Under	PRP	under
the	AT0	the
long	AJ0	long
green-paved	AJ0	green-paved
avenues	NN2	avenue
of	PRF	of
gnarled	AJ0	gnarled
oaks	NN2	oak
and	CJC	and
of	PRF	of
lichened	AJ0	lichened
beeches	NN2	beech
the	AT0	the
white-robed	AJ0	white-robed
brothers	NN2	brother
gathered	VVN	gather|gathered
to	PRP	to
the	AT0	the
sound	NN1	sound
.	SENT	.
From	PRP	from
the	AT0	the
vine-yard	NN1	vine-yard
and	CJC	and
the	AT0	the
vine-press	NN1	vine-press
,	PUN	,
from	PRP	from
the	AT0	the
bouvary	NN1	bouvary
or	CJC	or
ox-farm	NN1	ox-farm
,	PUN	,
from	PRP	from
the	AT0	the
marl-pits	NN2	marl-pits
and	CJC	and
salterns	NN2	salterns
,	PUN	,
even	AV0	even
from	PRP	from
the	AT0	the
distant	AJ0	distant
iron-works	NN2	iron-works
of	PRF	of
Sowley	NP0	Sowley
and	CJC	and
the	AT0	the
outlying	AJ0	outlying
grange	NN1	grange
of	PRF	of
St.	NP0	st.
Leonard	NP0	leonard
's	POS	's
,	PUN	,
they	PNP	they
had	VHD	have
all	AV0	all
turned	VVN	turn
their	DPS	they
steps	NN2	step
homewards	AV0	homewards
.	SENT	.
It	PNP	it
had	VHD	have
been	VBN	be
no	AT0	no
sudden	AJ0	sudden
call	NN1	call
.	SENT	.
A	AT0	a
swift	AJ0	swift
messenger	NN1	messenger
had	VHD	have
the	AT0	the
night	NN1	night
before	AV0	before
sped	VVD	speed
round	AVP	round
to	PRP	to
the	AT0	the
outlying	AJ0	outlying
dependencies	NN2	dependency
of	PRF	of
the	AT0	the
Abbey	NN1	abbey
,	PUN	,
and	CJC	and
had	VHD	have
left	VVN	leave|left
the	AT0	the
summons	NN1	summons
for	PRP	for
every	AT0	every
monk	NN1	monk
to	TO0	to
be	VBI	be
back	AVP	back
in	PRP	in
the	AT0	the
cloisters	NN2	cloister
by	PRP	by
the	AT0	the
third	ORD	third
hour	NN1	hour
after	PRP	after
noontide	NN1	noontide
.	SENT	.
So	AV0	so
urgent	AJ0	urgent
a	AT0	a
message	NN1	message
had	VHD	have
not	XX0	not
been	VBN	be
issued	VVN	issue|issued
within	PRP	within
the	AT0	the
memory	NN1	memory
of	PRF	of
old	AJ0	old
lay-brother	NN1	lay-brother
Athanasius	NP0	athanasius
,	PUN	,
who	PNQ	who
had	VHD	have
cleaned	VVN	clean|cleaned
the	AT0	the
Abbey	NN1	abbey
knocker	NN1	knocker
since	PRP	since
the	AT0	the
year	NN1	year
after	PRP	after
the	AT0	the
Battle	NN1	battle
of	PRF	of
Bannockburn.A.	NP0	Bannockburn.A.
stranger	NN1	stranger
who	PNQ	who
knew	VVD	know
