I	ZZ0	i
John	NP0	john
Fothergill	NP0	fothergill
West	NP0	west
,	PUN	,
student	NN1	student
of	PRF	of
law	NN1	law
in	PRP	in
the	AT0	the
University	NN1	university
of	PRF	of
St.	NP0	st.
Andrews	NP0	andrews
,	PUN	,
have	VHB	have
endeavoured	VVN	endeavour
in	PRP	in
the	AT0	the
ensuing	AJ0	ensuing
pages	NN2	page
to	TO0	to
lay	VVI	lay
my	DPS	i
statement	NN1	statement
before	PRP	before
the	AT0	the
public	NN1	public
in	PRP	in
a	AT0	a
concise	AJ0	concise
and	CJC	and
business-like	AJ0	business-like
fashion	NN1	fashion
.	SENT	.
It	PNP	it
is	VBZ	be
not	XX0	not
my	DPS	i
wish	NN1	wish
to	TO0	to
achieve	VVI	achieve
literary	AJ0	literary
success	NN1	success
,	PUN	,
nor	CJC	nor
have	VHB	have
I	PNP	i
any	DT0	any
desire	NN1	desire
by	PRP	by
the	AT0	the
graces	NN2	grace
of	PRF	of
my	DPS	i
style	NN1	style
,	PUN	,
or	CJC	or
by	PRP	by
the	AT0	the
artistic	AJ0	artistic
ordering	NN1	ordering|order
of	PRF	of
my	DPS	i
incidents	NN2	incident
,	PUN	,
to	TO0	to
throw	VVI	throw
a	AT0	a
deeper	AJC	deep
shadow	NN1	shadow
over	PRP	over
the	AT0	the
strange	AJ0	strange
passages	NN2	passage
of	PRF	of
which	DTQ	which
I	PNP	i
shall	VM0	shall
have	VHI	have
to	TO0	to
speak	VVI	speak
.	SENT	.
My	DPS	i
highest	AJS	high
ambition	NN1	ambition
is	VBZ	be
that	CJT	that
those	DT0	those
who	PNQ	who
know	VVB	know
something	PNI	something
of	PRF	of
the	AT0	the
matter	NN1	matter
should	VM0	should
,	PUN	,
after	PRP	after
reading	VVG	read|reading
my	DPS	i
account	NN1	account
,	PUN	,
be	VBI	be
able	AJ0	able
to	TO0	to
conscientiously	AV0	conscientiously
indorse	VVI	indorse
it	PNP	it
without	PRP	without
finding	VVG	find|finding
a	AT0	a
single	AJ0	single
paragraph	NN1	paragraph
in	PRP	in
which	DTQ	which
I	PNP	i
have	VHB	have
either	AV0	either
added	VVN	add|added
to	PRP	to
or	CJC	or
detracted	VVN	detract
from	PRP	from
the	AT0	the
replaced-dns	NN2	replaced-dns
"<repdns text=""truth.Should"" />"
I	PNP	i
attain	VVB	attain
this	DT0	this
result	NN1	result
,	PUN	,
I	PNP	i
shall	VM0	shall
rest	VVI	rest
amply	AV0	amply
satisfied	AJ0	satisfied|satisfy
with	PRP	with
the	AT0	the
outcome	NN1	outcome
of	PRF	of
my	DPS	i
first	ORD	first
,	PUN	,
and	CJC	and
probably	AV0	probably
my	DPS	i
last	ORD	last
,	PUN	,
venture	VVB	venture
in	PRP	in
literature	NN1	literature
.	SENT	.
It	PNP	it
was	VBD	be
my	DPS	i
intention	NN1	intention
to	TO0	to
write	VVI	write
out	AVP	out
the	AT0	the
sequence	NN1	sequence
of	PRF	of
events	NN2	event
in	PRP	in
due	AJ0	due
order	NN1	order
,	PUN	,
depending	VVG	depend|depending
on	PRP	on
trustworthy	AJ0	trustworthy
hearsay	NN1	hearsay
when	CJS	when
I	PNP	i
was	VBD	be
describing	VVG	describe
that	CJT	that
which	DTQ	which
was	VBD	be
beyond	PRP	beyond
my	DPS	i
own	DT0	own
personal	AJ0	personal
knowledge	NN1	knowledge
.	SENT	.
I	PNP	i
have	VHB	have
now	AV0	now
,	PUN	,
however	AV0	however
,	PUN	,
through	PRP	through
the	AT0	the
kind	AJ0	kind
cooperation	NN1	cooperation
of	PRF	of
friends	NN2	friend
,	PUN	,
hit	VVN	hit
upon	PRP	upon
a	AT0	a
plan	NN1	plan
which	DTQ	which
promises	VVZ	promise
to	TO0	to
be	VBI	be
less	AV0	less
onerous	AJ0	onerous
to	PRP	to
me	PNP	i
and	CJC	and
more	AV0	more
satisfactory	AJ0	satisfactory
to	PRP	to
the	AT0	the
reader	NN1	reader
.	SENT	.
This	DT0	this
is	VBZ	be
nothing	PNI	nothing
less	AV0	less
than	CJS	than
to	TO0	to
make	VVI	make
use	NN1	use
of	PRF	of
the	AT0	the
various	AJ0	various
manuscripts	NN2	manuscript
which	DTQ	which
I	PNP	i
have	VHB	have
by	PRP	by
me	PNP	i
bearing	VVG	bear|bearing
upon	PRP	upon
the	AT0	the
subject	NN1	subject
,	PUN	,
and	CJC	and
to	TO0	to
add	VVI	add
to	PRP	to
them	PNP	they
the	AT0	the
first-hand	AJ0	first-hand
evidence	NN1	evidence
contributed	VVN	contribute
by	PRP	by
those	DT0	those
who	PNQ	who
had	VHD	have
the	AT0	the
best	AJS	good
opportunities	NN2	opportunity
of	PRF	of
knowing	VVG	know|knowing
Major-General	NP0	major-general
J	NP0	j
.	SENT	.
B	ZZ0	b
.	SENT	.
replaced-dns	NP0	replaced-dns
"<repdns text=""Heatherstone.In"" />"
pursuance	NN1	pursuance
of	PRF	of
this	DT0	this
design	NN1	design
I	PNP	i
shall	VM0	shall
lay	VVI	lay
before	PRP	before
the	AT0	the
public	NN1	public
the	AT0	the
testimony	NN1	testimony
of	PRF	of
Israel	NP0	israel
Stakes	NN2	stake
,	PUN	,
formerly	AV0	formerly
coachman	NN1	coachman
at	PRP	at
Cloomber	AJ0	Cloomber
Hall	NN1	hall
,	PUN	,
and	CJC	and
of	PRF	of
John	NP0	john
Easterling	NP0	Easterling
,	PUN	,
F.R.C.P.	NP0	F.R.C.P.
Edin	NP0	edin
.	SENT	.
,	PUN	,
now	AV0	now
practising	VVG	practise|practising
at	PRP	at
Stranraer	NP0	stranraer
,	PUN	,
in	PRP	in
Wigtownshire	NP0	wigtownshire
.	SENT	.
To	PRP	to
these	DT0	these
I	PNP	i
shall	VM0	shall
add	VVI	add
a	AT0	a
verbatim	AJ0	verbatim
account	NN1	account
extracted	VVN	extract|extracted
from	PRP	from
the	AT0	the
journal	NN1	journal
of	PRF	of
the	AT0	the
late	AJ0	late
John	NP0	john
Berthier	NP0	berthier
Heatherstone	NP0	Heatherstone
,	PUN	,
of	PRF	of
the	AT0	the
events	NN2	event
which	DTQ	which
occurred	VVD	occur
in	PRP	in
the	AT0	the
Thul	NN1	Thul
Valley	NN1	valley
in	PRP	in
the	AT0	the
autumn	NN1	autumn
of	PRF	of
'	PUQ	'
41	CRD	41
towards	PRP	towards
the	AT0	the
end	NN1	end
of	PRF	of
the	AT0	the
first	ORD	first
Afghan	AJ0	afghan
War	NN1	war
,	PUN	,
with	PRP	with
a	AT0	a
description	NN1	description
of	PRF	of
the	AT0	the
skirmish	NN1	skirmish
in	PRP	in
the	AT0	the
Terada	NP0	Terada
defile	NN1	defile
,	PUN	,
and	CJC	and
of	PRF	of
the	AT0	the
death	NN1	death
of	PRF	of
the	AT0	the
man	NN1	man
Ghoolab	NN1	Ghoolab
replaced-dns	NN2	replaced-dns
"<repdns text=""Shah.To"" />"
myself	PNX	myself
I	PNP	i
reserve	VVB	reserve
the	AT0	the
duty	NN1	duty
of	PRF	of
filling	VVG	fill|filling
up	AVP	up
all	DT0	all
the	AT0	the
gaps	NN2	gap
and	CJC	and
chinks	NN2	chink
which	DTQ	which
may	VM0	may
be	VBI	be
left	VVN	leave|left
in	PRP	in
the	AT0	the
narrative	NN1	narrative
.	SENT	.
By	PRP	by
this	DT0	this
arrangement	NN1	arrangement
I	PNP	i
have	VHB	have
sunk	VVN	sink|sunk
from	PRP	from
the	AT0	the
position	NN1	position
of	PRF	of
an	AT0	an
author	NN1	author
to	PRP	to
that	DT0	that
of	PRF	of
a	AT0	a
compiler	NN1	compiler
,	PUN	,
but	CJC	but
on	PRP	on
the	AT0	the
other	AJ0	other
hand	NN1	hand
my	DPS	i
work	NN1	work
has	VHZ	have
ceased	VVN	cease
to	TO0	to
be	VBI	be
a	AT0	a
story	NN1	story
and	CJC	and
has	VHZ	have
expanded	VVN	expand|expanded
into	PRP	into
a	AT0	a
series	NN0	series
of	PRF	of
replaced-dns	NP0	replaced-dns
"<repdns text=""affidavits.My"" />"
Father	NP0	father
,	PUN	,
John	NP0	john
Hunter	NP0	hunter
West	NP0	west
,	PUN	,
was	VBD	be
a	AT0	a
well	AV0	well
known	VVN	know|known
Oriental	AJ0	oriental
and	CJC	and
Sanskrit	NN1	sanskrit
scholar	NN1	scholar
,	PUN	,
and	CJC	and
his	DPS	he
name	NN1	name
is	VBZ	be
still	AV0	still
of	PRF	of
weight	NN1	weight
with	PRP	with
those	DT0	those
who	PNQ	who
are	VBB	be
interested	AJ0	interested|interest
in	PRP	in
such	DT0	such
matters	NN2	matter
.	SENT	.
He	PNP	he
it	PNP	it
was	VBD	be
who	PNQ	who
first	ORD	first
after	PRP	after
Sir	NP0	sir
William	NP0	william
Jones	NP0	jones
called	VVD	call|called
attention	NN1	attention
to	PRP	to
the	AT0	the
great	AJ0	great
value	NN1	value
of	PRF	of
early	AJ0	early
Persian	AJ0	persian
literature	NN1	literature
,	PUN	,
and	CJC	and
his	DPS	he
translations	NN2	translation
from	PRP	from
the	AT0	the
Hafiz	NP0	hafiz
and	CJC	and
from	PRP	from
Ferideddin	NP0	Ferideddin
Atar	NP0	Atar
have	VHB	have
earned	VVN	earn|earned
the	AT0	the
warmest	AJS	warm
commendations	NN2	commendation
from	PRP	from
the	AT0	the
Baron	NP0	baron
von	NP0	von
Hammer-Purgstall	NP0	Hammer-Purgstall
,	PUN	,
of	PRF	of
Vienna	NP0	vienna
,	PUN	,
and	CJC	and
other	AJ0	other
distinguished	AJ0	distinguished|distinguish
Continental	AJ0	continental
replaced-dns	NN2	replaced-dns
"<repdns text=""critics.In"" />"
the	AT0	the
issue	NN1	issue
of	PRF	of
theOrientalisches	NP0	theOrientalisches
Scienzblattfor	NP0	Scienzblattfor
January	NP0	january
,	PUN	,
1861	CRD	1861
,	PUN	,
he	PNP	he
is	VBZ	be
described	VVN	describe|described
as	CJS	as
""""	PUQ	""""
Der	NP0	der
beruhmte	NP0	beruhmte
und	NP0	und
sehr	NN1	sehr
gelhernte	NP0	gelhernte
Hunter	NP0	hunter
West	NP0	west
von	NP0	von
Edinburgh	NP0	edinburgh
""""	PUQ	""""
---	NN1	---
a	AT0	a
passage	NN1	passage
which	DTQ	which
I	PNP	i
well	AV0	well
remember	VVB	remember
that	CJT	that
he	PNP	he
cut	VVB	cut
out	AVP	out
and	CJC	and
stowed	VVD	stow
away	AV0	away
,	PUN	,
with	PRP	with
a	AT0	a
