It	PNP	it
was	VBD	be
the	AT0	the
sort	NN1	sort
of	PRF	of
window	NN1	window
which	DTQ	which
was	VBD	be
common	AJ0	common
in	PRP	in
Paris	NP0	paris
about	PRP	about
the	AT0	the
end	NN1	end
of	PRF	of
the	AT0	the
seventeenth	ORD	seventeenth
century	NN1	century
.	SENT	.
It	PNP	it
was	VBD	be
high	AJ0	high
,	PUN	,
mullioned	AJ0	mullioned|mullion
,	PUN	,
with	PRP	with
a	AT0	a
broad	AJ0	broad
transom	NN1	transom
across	PRP	across
the	AT0	the
centre	NN1	centre
,	PUN	,
and	CJC	and
above	PRP	above
the	AT0	the
middle	NN1	middle
of	PRF	of
the	AT0	the
transom	NN1	transom
a	AT0	a
tiny	AJ0	tiny
coat	NN1	coat
of	PRF	of
arms	NN2	arm
---	NN1	---
three	CRD	three
caltrops	NN2	caltrops
gules	VVZ	gule
upon	PRP	upon
a	AT0	a
field	NN1	field
argent	NN1	argent
---	NN1	---
let	VVN	let
into	PRP	into
the	AT0	the
diamond-paned	AJ0	diamond-paned
glass	NN1	glass
.	SENT	.
Outside	AV0	outside
there	EX0	there
projected	VVD	project|projected
a	AT0	a
stout	AJ0	stout
iron	NN1	iron
rod	NN1	rod
,	PUN	,
from	PRP	from
which	DTQ	which
hung	VVD	hang|hung
a	AT0	a
gilded	AJ0	gilded|gild
miniature	NN1	miniature
of	PRF	of
a	AT0	a
bale	NN1	bale
of	PRF	of
wool	NN1	wool
which	DTQ	which
swung	VVD	swing
and	CJC	and
squeaked	VVD	squeak
with	PRP	with
every	AT0	every
puff	NN1	puff
of	PRF	of
wind	NN1	wind
.	SENT	.
Beyond	PRP	beyond
that	DT0	that
again	AV0	again
were	VBD	be
the	AT0	the
houses	NN2	house
of	PRF	of
the	AT0	the
other	AJ0	other
side	NN1	side
,	PUN	,
high	AJ0	high
,	PUN	,
narrow	AJ0	narrow
,	PUN	,
and	CJC	and
prim	AJ0	prim
,	PUN	,
slashed	VVN	slash|slashed
with	PRP	with
diagonal	AJ0	diagonal
wood-work	NN1	wood-work
in	PRP	in
front	NN1	front
,	PUN	,
and	CJC	and
topped	VVD	top
with	PRP	with
a	AT0	a
bristle	NN1	bristle
of	PRF	of
sharp	AJ0	sharp
gables	NN2	gable
and	CJC	and
corner	NN1	corner
turrets	NN2	turret
.	SENT	.
Between	PRP	between
were	VBD	be
the	AT0	the
cobble-stones	NN2	cobble-stone
of	PRF	of
the	AT0	the
Rue	NP0	rue
St.	NP0	st.
Martin	NP0	martin
and	CJC	and
the	AT0	the
clatter	NN1	clatter
of	PRF	of
innumerable	AJ0	innumerable
replaced-dns	NN2	replaced-dns
"<repdns text=""feet.Inside"" />"
,	PUN	,
the	AT0	the
window	NN1	window
was	VBD	be
furnished	VVN	furnish|furnished
with	PRP	with
a	AT0	a
broad	AJ0	broad
bancal	NN1	bancal
of	PRF	of
brown	AJ0	brown
stamped	AJ0	stamped|stamp
Spanish	AJ0	spanish
leather	NN1	leather
,	PUN	,
where	AVQ	where
the	AT0	the
family	NN1	family
might	VM0	might
recline	VVI	recline
and	CJC	and
have	VHI	have
an	AT0	an
eye	NN1	eye
from	PRP	from
behind	PRP	behind
the	AT0	the
curtains	NN2	curtain
on	PRP	on
all	DT0	all
that	CJT	that
was	VBD	be
going	VVG	go|going
forward	AV0	forward
in	PRP	in
the	AT0	the
