""""	PUQ	""""
I	PNP	i
'm	VBB	be
afraid	AJ0	afraid
that	CJT	that
he	PNP	he
wo	VM0	will
n't	XX0	not
come	VVI	come
,	PUN	,
""""	PUQ	""""
said	VVD	say|said
Laura	NP0	laura
McIntyre	NP0	mcintyre
,	PUN	,
in	PRP	in
a	AT0	a
disconsolate	NN1	disconsolate
voice	NN1	voice
.	SENT	.
""""	PUQ	""""
Why	AVQ	why
not	XX0	not
?	SENT	?
""""	PUQ	""""
""""	PUQ	""""
Oh	ITJ	oh
,	PUN	,
look	VVB	look
at	PRP	at
the	AT0	the
weather	NN1	weather
;	PUN	;
it	PNP	it
is	VBZ	be
something	PNI	something
too	AV0	too
awful	AJ0	awful
.	SENT	.
""""	PUQ	""""
As	CJS	as
she	PNP	she
spoke	VVD	speak
a	AT0	a
whirl	NN1	whirl
of	PRF	of
snow	NN1	snow
beat	VVD	beat
with	PRP	with
a	AT0	a
muffled	AJ0	muffled|muffle
patter	NN1	patter
against	PRP	against
the	AT0	the
cosy	AJ0	cosy
red-curtained	AJ0	red-curtained
window	NN1	window
,	PUN	,
while	CJS	while
a	AT0	a
long	AJ0	long
blast	NN1	blast
of	PRF	of
wind	NN1	wind
shrieked	VVD	shriek
and	CJC	and
whistled	VVD	whistle
through	PRP	through
the	AT0	the
branches	NN2	branch
of	PRF	of
the	AT0	the
great	AJ0	great
white-limbed	AJ0	white-limbed
elms	NN2	elm
which	DTQ	which
skirted	VVD	skirt
the	AT0	the
replaced-dns	NP0	replaced-dns
"<repdns text=""garden.Robert"" />"
McIntyre	NP0	mcintyre
rose	VVD	rise|rose
from	PRP	from
the	AT0	the
sketch	NN1	sketch
upon	PRP	upon
which	DTQ	which
he	PNP	he
had	VHD	have
been	VBN	be
working	VVG	work|working
,	PUN	,
and	CJC	and
taking	VVG	take|taking
one	CRD	one
of	PRF	of
the	AT0	the
lamps	NN2	lamp
in	PRP	in
his	DPS	he
hand	NN1	hand
peered	VVD	peer
