Lucile	Nc	Lucile
est	Vuc	ÊTRE
assise	Ge	ASSEOIR
à	S	À
une	Dn	UN
table	Nc	TABLE
,	Fw	,
et	Cc	ET
plie	Vvc	PLIER
une	Dn	UN
lettre	Nc	LETTRE|LETTRÉ
;	Fw	;
un	Dn	UN
laquais	Nc	LAQUAIS
est	Vuc	ÊTRE
devant	S	DEVANT
elle	Pp	IL
,	Fw	,
à	S	À
qui	Pr	QUI
elle	Pp	IL
dit	Vvc	DIRE
.	Fs	.
Qu'	Cs	QUE
on	Pp	ON
aille	Vvc	AILLER|ALLER
dire	Vvn	DIRE
à	S	À
Lisette	Nc	LISETTE
qu'	Pr	QUE
elle	Pp	IL
vienne	Vvc	VENIR
.	Fs	.
Le	Da	LE
laquais	Nc	LAQUAIS
part	Nc	PART
.	Fs	.
Elle	Pp	IL
se	Pp	IL
lève	Vvc	LEVER
.	Fs	.
Damis	Nc	Damis
serait	Vuc	ÊTRE
un	Dn	UN
étrange	Ag	ÉTRANGE
homme	Nc	HOMME
,	Fw	,
si	Cs	SI
cette	Dd	CE
lettre	Nc	LETTRE|LETTRÉ
-ci	Pd	-ci
ne	Rp	NE
rompt	Vvc	ROMPRE
pas	Rg	PAS
le	Da	LE
projet	Nc	PROJET
qu'	Pr	QUE
on	Pp	ON
fait	Vvc	FAIRE
de	S	DE
nous	Pp	NOUS
marier	Vvn	MARIER
.	Fs	.
Lisette	Nc	LISETTE
entre	S	ENTRE
.	Fs	.
Ah	I	AH
!	Fs	!
Te	Pp	TU
voilà	S	VOILÀ
,	Fw	,
Lisette	Nc	LISETTE
,	Fw	,
approche	Nc	APPROCHE
;	Fw	;
je	Pp	JE
viens	Vvc	VENIR
d'	S	DE
apprendre	Vvn	APPRENDRE
que	Cs	QUE
Damis	Nc	Damis
est	Vuc	ÊTRE
arrivé	Ge	ARRIVER
hier	Rg	HIER
de	S	DE
Paris	Nc	PARI
,	Fw	,
qu'	Cs	QUE
il	Pp	IL
est	Vuc	ÊTRE
actuellement	Rg	ACTUELLEMENT
chez	S	CHEZ
son	Ds	SON
père	Nc	PÈRE
;	Fw	;
et	Cc	ET
voici	S	VOICI
une	Dn	UN
lettre	Nc	LETTRE|LETTRÉ
qu'	Pr	QUE
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
que	Cs	QUE
tu	Pp	TU
lui	Pp	IL
rendes	Vvc	RENDRE
,	Fw	,
en	S	EN
vertu	Nc	VERTU
de	S	DE
laquelle	Pr	LEQUEL
j'	Pp	JE
espère	Vvc	ESPÉRER
que	Cs	QUE
je	Pp	JE
ne	Rp	NE
l'	Pp	IL
épouserai	Vvc	ÉPOUSER
point	Rg	POINT
.	Fs	.
Quoi	Pt	QUE|QUOI
!	Fs	!
Cette	Dd	CE
idée	Nc	IDÉE
-là	Vvc	-là
vous	Pp	VOUS
dure	Vvc	DURER
encore	Rg	ENCORE
?	Fs	?
Non	Rg	NON
,	Fw	,
Madame	Nc	MADAME
,	Fw	,
je	Pp	JE
ne	Rp	NE
ferai	Vvc	FAIRE|FERRER
point	Rg	POINT
votre	Ds	VOTRE
message	Nc	MESSAGE
;	Fw	;
Damis	Nc	Damis
est	Vuc	ÊTRE
l'	Da	LE
époux	Nc	ÉPOUX
qu'	Pr	QUE
on	Pp	ON
vous	Pp	VOUS
destine	Vvc	DESTINER
;	Fw	;
vous	Pp	VOUS
y	Pp	Y
avez	Vuc	AVOIR
consenti	Ge	CONSENTIR
;	Fw	;
tout	Di	TOUT
le	Da	LE
monde	Nc	MONDE
est	Vuc	ÊTRE
d'accord	Nc	d'accord
:	Fw	:
entre	S	ENTRE
une	Dn	UN
épouse	Nc	ÉPOUSE|ÉPOUX
et	Cc	ET
vous	Pp	VOUS
,	Fw	,
il	Pp	IL
n'	Rp	NE
y	Pp	Y
a	Vuc	AVOIR
plus	Rg	PLUS
qu'	Cs	QUE
une	Dn	UN
syllabe	Nc	SYLLABE
de	S	DE
différence	Nc	DIFFÉRENCE
,	Fw	,
et	Cc	ET
je	Pp	JE
ne	Rp	NE
rendrai	Vvc	RENDRE
point	Rg	POINT
votre	Ds	VOTRE
lettre	Nc	LETTRE|LETTRÉ
;	Fw	;
vous	Pp	VOUS
avez	Vuc	AVOIR
promis	Ge	PROMETTRE
de	S	DE
vous	Pp	VOUS
marier	Vvn	MARIER
.	Fs	.
Oui	Rg	OUI
,	Fw	,
par	S	PAR
complaisance	Nc	COMPLAISANCE
pour	S	POUR
mon	Ds	MON
père	Nc	PÈRE
,	Fw	,
il	Pp	IL
est	Vuc	ÊTRE
vrai	Ag	VRAI
;	Fw	;
mais	Cc	MAIS
y	Pp	Y
songe-t-il	Vvc	songe-t-il
?	Fs	?
Qu'	Pt	QUE
est	Vuc	ÊTRE
-ce	Vvc	-ce
que	Cs	QUE
c'	Pd	CE
est	Vuc	ÊTRE
qu'	Cs	QUE
un	Dn	UN
mariage	Nc	MARIAGE
comme	Cs	COMME
celui	Pd	CELUI
-là	Vvc	-là
?	Fs	?
Ne	Rp	NE
faudrait-il	Vvc	faudrait-il
pas	Rg	PAS
être	Vun	ÊTRE
folle	Ag	FOU
,	Fw	,
pour	S	POUR
épouser	Vvn	ÉPOUSER
un	Dn	UN
homme	Nc	HOMME
dont	Pr	DONT
le	Da	LE
caractère	Nc	CARACTÈRE
m'	Pp	JE
est	Vuc	ÊTRE
tout	Pi	TOUT
à	S	À
fait	Nc	FAIT
inconnu	Ag	INCONNU
?	Fs	?
D'ailleurs	Nc	D'ailleurs
ne	Rp	NE
sais	Vvc	SAVOIR
-tu	Vvn	-tu
pas	Rg	PAS
mes	Ds	MON
sentiments	Nc	SENTIMENT
?	Fs	?
Je	Pp	JE
ne	Rp	NE
veux	Vvc	VOULOIR
point	Rg	POINT
être	Vun	ÊTRE
mariée	Ge	MARIER
sitôt	Rg	SITÔT
et	Cc	ET
ne	Rp	NE
le	Pp	IL
serai	Vuc	ÊTRE
peut-être	Rg	PEUT-ÊTRE
jamais	Rg	JAMAIS
.	Fs	.
Vous	Pp	VOUS
?	Fs	?
Avec	S	AVEC
ces	Dd	CE
yeux	Nc	OEIL|YEUX
-là	Vvc	-là
?	Fs	?
Je	Pp	JE
vous	Pp	VOUS
en	Pp	EN
défie	Vvc	DÉFIER
,	Fw	,
Madame	Nc	MADAME
.	Fs	.
Quel	Dt	QUEL
raisonnement	Nc	RAISONNEMENT
!	Fs	!
Est	Vuc	ÊTRE
-ce	Vvc	-ce
que	Cs	QUE
des	Dn	UN
yeux	Nc	OEIL|YEUX
décident	Vvc	DÉCIDER
de	S	DE
quelque	Di	QUELQUE
chose	Nc	CHOSE
?	Fs	?
Sans	S	SANS
difficulté	Nc	DIFFICULTÉ
;	Fw	;
les	Da	LE
vôtres	As#Ps	VÔTRE
vous	Pp	VOUS
condamnent	Vvc	CONDAMNER
à	S	À
vivre	Vvn	VIVRE
en	S	EN
compagnie	Nc	COMPAGNIE
,	Fw	,
par	S	PAR
exemple	Nc	EXEMPLE
.	Fs	.
Examinez	Vvc	EXAMINER
-vous	Nc	-vous
:	Fw	:
vous	Pp	VOUS
ne	Rp	NE
savez	Vvc	SAVOIR
pas	Rg	PAS
les	Da	LE
