Ah	I	AH
!	Fs	!
Que	Cs	QUE
me	Pp	JE
dites	Vvc	DIRE
-vous	Nc	-vous
?	Fs	?
Quoi	Pt	QUE|QUOI
!	Fs	!
La	Da	LE
belle	Ag	BEAU
Angélique	Nc	Angélique
...	Fs	...
Oui	Vvc	Oui
,	Fw	,
mon	Ds	MON
frère	Nc	FRÈRE
;	Fw	;
d'	S	DE
Argante	Ga	Argante
elle	Pp	IL
est	Vuc	ÊTRE
la	Da	LE
fille	Nc	FILLE
unique	Ag	UNIQUE
.	Fs	.
De	S	DE
ce	Dd	CE
négociant	Nc	NÉGOCIANT
si	Rg	SI
riche	Ag	RICHE
,	Fw	,
disait	Vvc	DIRE
-on	Nc	-on
?	Fs	?
Oui	Rg	OUI
,	Fw	,
de	S	DE
ce	Dd	CE
cher	Ag	CHER
ami	Nc	AMI
que	Pr	QUE
j'	Pp	JE
avais	Vuc	AVOIR
à	S	À
Toulon	Nc	Toulon
.	Fs	.
Il	Pp	IL
meurt	Vvc	MOURIR
pauvre	Ag	PAUVRE
?	Fs	?
Obéré	Vvc	Obéré
.	Fs	.
Sa	Ds	SON
chute	Nc	CHUTE
,	Fw	,
je	Pp	JE
l'	Pp	IL
avoue	Vvc	AVOUER
...	Fs	...
De	Vvc	De
la	Da	LE
fortune	Nc	FORTUNE
ainsi	Rg	AINSI
tourne	Nc	TOURNE
,	Fw	,
ici	Rg	ICI
bas	Ag	BAS
,	Fw	,
la	Da	LE
roue	Nc	ROUE|ROUÉ
.	Fs	.
Depuis	S	DEPUIS
un	Dn	UN
an	Nc	AN
entier	Ag	ENTIER
,	Fw	,
la	Da	LE
perte	Nc	PERTE
d'	S	DE
un	Dn	UN
vaisseau	Nc	VAISSEAU
A	Vvc	A
causé	Ge	CAUSER
sa	Ds	SON
ruine	Nc	RUINE
,	Fw	,
et	Cc	ET
l'	Pp	IL
a	Vuc	AVOIR
mis	Ge	METTRE
au	S+Da	À+LE
tombeau	Nc	TOMBEAU
.	Fs	.
Voilà	Vvc	Voilà
,	Fw	,
de	S	DE
ses	Ds	SON
malheurs	Nc	MALHEUR
,	Fw	,
la	Da	LE
première	Nc	PREMIER|PREMIÈRE
nouvelle	Ag	NOUVEAU
.	Fs	.
Il	Pp	IL
aurait	Vuc	AVOIR
dû	Ge	DEVOIR
compter	Vvn	COMPTER
sur	S	SUR
un	Dn	UN
ami	Nc	AMI
