It	PP	it
was	VBD	be
the	DT	the
sort	NN	sort
of	IN	of
window	NN	window
which	WDT	which
was	VBD	be
common	JJ	common
in	IN	in
Paris	NP	Paris
about	IN	about
the	DT	the
end	NN	end
of	IN	of
the	DT	the
seventeenth	JJ	seventeenth
century	NN	century
.	SENT	.
It	PP	it
was	VBD	be
high	JJ	high
,	,	,
mullioned	JJ	mullioned
,	,	,
with	IN	with
a	DT	a
broad	JJ	broad
transom	NN	transom
across	IN	across
the	DT	the
centre	NN	centre
,	,	,
and	CC	and
above	IN	above
the	DT	the
middle	NN	middle
of	IN	of
the	DT	the
transom	NN	transom
a	DT	a
tiny	JJ	tiny
coat	NN	coat
of	IN	of
arms	NNS	arm
---	NN	---
three	CD	three
caltrops	NNS	caltrop
gules	JJ	gules
upon	IN	upon
a	DT	a
field	NN	field
argent	NN	argent
---	NN	---
let	VVD	let
into	IN	into
the	DT	the
diamond-paned	JJ	diamond-paned
glass	NN	glass
.	SENT	.
Outside	IN	outside
there	RB	there
projected	VVN	project
a	DT	a
stout	JJ	stout
iron	NN	iron
rod	NN	rod
,	,	,
from	IN	from
which	WDT	which
hung	VVD	hang
a	DT	a
gilded	JJ	gilded
miniature	NN	miniature
of	IN	of
a	DT	a
bale	NN	bale
of	IN	of
wool	NN	wool
which	WDT	which
swung	VVD	swing
and	CC	and
squeaked	VVD	squeak
with	IN	with
every	DT	every
puff	NN	puff
of	IN	of
wind	NN	wind
.	SENT	.
Beyond	IN	beyond
that	DT	that
again	RB	again
were	VBD	be
the	DT	the
houses	NNS	house
of	IN	of
the	DT	the
other	JJ	other
side	NN	side
,	,	,
high	JJ	high
,	,	,
narrow	JJ	narrow
,	,	,
and	CC	and
prim	JJ	prim
,	,	,
slashed	VVN	slash
with	IN	with
diagonal	JJ	diagonal
wood-work	NN	wood-work
in	IN	in
front	NN	front
,	,	,
and	CC	and
topped	VVD	top
with	IN	with
a	DT	a
bristle	NN	bristle
of	IN	of
sharp	JJ	sharp
gables	NNS	gable
and	CC	and
corner	NN	corner
turrets	NNS	turret
.	SENT	.
Between	RB	between
were	VBD	be
the	DT	the
cobble-stones	NNS	cobble-stone
of	IN	of
the	DT	the
Rue	NP	Rue
St.	NP	St.
Martin	NP	Martin
and	CC	and
the	DT	the
clatter	NN	clatter
of	IN	of
innumerable	JJ	innumerable
replaced-dns	NNS	replaced-dns
"<repdns text=""feet.Inside"" />"
,	,	,
the	DT	the
window	NN	window
was	VBD	be
furnished	VVN	furnish
with	IN	with
a	DT	a
broad	JJ	broad
bancal	NN	bancal
of	IN	of
brown	JJ	brown
stamped	VVN	stamp
Spanish	JJ	Spanish
leather	NN	leather
,	,	,
where	WRB	where
the	DT	the
family	NN	family
might	MD	might
recline	VV	recline
and	CC	and
have	VHP	have
an	DT	an
eye	NN	eye
from	IN	from
behind	IN	behind
the	DT	the
curtains	NNS	curtain
on	IN	on
all	DT	all
that	WDT	that
was	VBD	be
going	VVG	go
forward	RB	forward
in	IN	in
the	DT	the
busy	JJ	busy
world	NN	world
beneath	IN	beneath
them	PP	them
.	SENT	.
Two	CD	Two
of	IN	of
them	PP	them
sat	VVD	sit
there	RB	there
now	RB	now
,	,	,
a	DT	a
man	NN	man
and	CC	and
a	DT	a
woman	NN	woman
,	,	,
but	CC	but
their	PP$	their
backs	NNS	back
were	VBD	be
turned	VVN	turn
to	TO	to
the	DT	the
spectacle	NN	spectacle
,	,	,
and	CC	and
their	PP$	their
faces	NNS	face
to	TO	to
the	DT	the
large	JJ	large
and	CC	and
richly	RB	richly
furnished	JJ	furnished
room	NN	room
.	SENT	.
From	IN	from
time	NN	time
to	TO	to
time	NN	time
they	PP	they
stole	VVD	steal
a	DT	a
glance	NN	glance
at	IN	at
each	DT	each
other	JJ	other
,	,	,
and	CC	and
their	PP$	their
eyes	NNS	eye
told	VVD	tell
that	IN/that	that
they	PP	they
needed	VVD	need
no	DT	no
other	JJ	other
sight	NN	sight
to	TO	to
make	VV	make
them	PP	them
replaced-dns	NNS	replaced-dns
"<repdns text=""happy.Nor"" />"
was	VBD	be
it	PP	it
to	TO	to
be	VB	be
wondered	VVN	wonder
at	IN	at
,	,	,
for	IN	for
they	PP	they
were	VBD	be
a	DT	a
well-favoured	JJ	well-favoured
pair	NN	pair
.	SENT	.
She	PP	she
was	VBD	be
very	RB	very
young	JJ	young
,	,	,
twenty	CD	twenty
at	IN	at
the	DT	the
most	JJS	most
,	,	,
with	IN	with
a	DT	a
face	NN	face
which	WDT	which
was	VBD	be
pale	JJ	pale
,	,	,
indeed	RB	indeed
,	,	,
and	CC	and
yet	RB	yet
of	IN	of
a	DT	a
brilliant	JJ	brilliant
pallor	NN	pallor
,	,	,
which	WDT	which
was	VBD	be
so	RB	so
clear	JJ	clear
and	CC	and
fresh	JJ	fresh
,	,	,
and	CC	and
carried	VVD	carry
with	IN	with
it	PP	it
such	JJ	such
a	DT	a
suggestion	NN	suggestion
of	IN	of
purity	NN	purity
and	CC	and
innocence	NN	innocence
,	,	,
that	WDT	that
one	PP	one
would	MD	would
not	RB	not
wish	VV	wish
its	PP$	its
maiden	JJ	maiden
grace	NN	grace
to	TO	to
be	VB	be
marred	VVN	mar
by	IN	by
an	DT	an
intrusion	NN	intrusion
of	IN	of
colour	NN	colour
.	SENT	.
Her	PP$	her
features	NNS	feature
were	VBD	be
delicate	JJ	delicate
and	CC	and
sweet	JJ	sweet
,	,	,
and	CC	and
her	PP$	her
blue-black	NN	blue-black
hair	NN	hair
and	CC	and
long	JJ	long
dark	JJ	dark
eyelashes	NNS	eyelash
formed	VVD	form
a	DT	a
piquant	JJ	piquant
contrast	NN	contrast
to	TO	to
her	PP$	her
dreamy	JJ	dreamy
gray	JJ	gray
eyes	NNS	eye
and	CC	and
her	PP$	her
ivory	NN	ivory
skin	NN	skin
.	SENT	.
In	IN	in
her	PP$	her
whole	JJ	whole
expression	NN	expression
there	EX	there
was	VBD	be
something	NN	something
quiet	JJ	quiet
and	CC	and
subdued	JJ	subdued
,	,	,
which	WDT	which
was	VBD	be
accentuated	VVN	accentuate
by	IN	by
her	PP$	her
simple	JJ	simple
dress	NN	dress
of	IN	of
black	JJ	black
taffeta	NN	taffeta
,	,	,
and	CC	and
by	IN	by
the	DT	the
little	JJ	little
jet	NN	jet
brooch	NN	brooch
and	CC	and
bracelet	NN	bracelet
which	WDT	which
were	VBD	be
her	PP$	her
sole	JJ	sole
ornaments	NNS	ornament
